Sample in Buffer,Sample in Window,TRIGGER,design_1_i/util_ds_buf_0_BUFG_O,design_1_i/xadc_slice_Dout[11:0]
54592,54592,0,1,942
54593,54593,0,1,940
54594,54594,0,1,941
54595,54595,0,1,941
54596,54596,0,1,941
54597,54597,0,1,941
54598,54598,0,1,942
54599,54599,0,1,944
54600,54600,0,1,944
54601,54601,0,1,943
54602,54602,0,1,943
54603,54603,0,1,953
54604,54604,0,1,969
54605,54605,0,1,983
54606,54606,0,1,995
54607,54607,0,1,1002
54608,54608,0,1,1008
54609,54609,0,1,1010
54610,54610,0,1,1012
54611,54611,0,1,1013
54612,54612,0,1,1014
54613,54613,0,1,1014
54614,54614,0,1,1012
54615,54615,0,1,1015
54616,54616,0,1,1013
54617,54617,0,1,1015
54618,54618,0,1,1014
54619,54619,0,1,1015
54620,54620,0,1,1013
54621,54621,0,1,999
54622,54622,0,1,979
54623,54623,0,1,967
54624,54624,0,1,959
54625,54625,0,1,955
54626,54626,0,1,948
54627,54627,0,1,945
54628,54628,0,1,944
54629,54629,0,1,944
54630,54630,0,1,941
54631,54631,0,1,941
54632,54632,0,1,941
54633,54633,0,1,941
54634,54634,0,1,943
54635,54635,0,1,941
54636,54636,0,1,943
54637,54637,0,1,941
54638,54638,0,1,953
54639,54639,0,1,973
54640,54640,0,1,987
54641,54641,0,1,996
54642,54642,0,1,1003
54643,54643,0,1,1008
54644,54644,0,1,1009
54645,54645,0,1,1012
54646,54646,0,1,1013
54647,54647,0,1,1014
54648,54648,0,1,1011
54649,54649,0,1,1014
54650,54650,0,1,1015
54651,54651,0,1,1013
54652,54652,0,1,1013
54653,54653,0,1,1014
54654,54654,0,1,1014
54655,54655,0,1,1007
54656,54656,0,1,991
54657,54657,0,1,975
54658,54658,0,1,962
54659,54659,0,1,955
54660,54660,0,1,950
54661,54661,0,1,948
54662,54662,0,1,947
54663,54663,0,1,944
54664,54664,0,1,941
54665,54665,0,1,942
54666,54666,0,1,941
54667,54667,0,1,941
54668,54668,0,1,942
54669,54669,0,1,940
54670,54670,0,1,941
54671,54671,0,1,942
54672,54672,0,1,944
54673,54673,0,1,959
54674,54674,0,1,977
54675,54675,0,1,989
54676,54676,0,1,998
54677,54677,0,1,1005
54678,54678,0,1,1008
54679,54679,0,1,1010
54680,54680,0,1,1011
54681,54681,0,1,1011
54682,54682,0,1,1012
54683,54683,0,1,1011
54684,54684,0,1,1013
54685,54685,0,1,1014
54686,54686,0,1,1013
54687,54687,0,1,1013
54688,54688,0,1,1015
54689,54689,0,1,1011
54690,54690,0,1,1005
54691,54691,0,1,987
54692,54692,0,1,971
54693,54693,0,1,959
54694,54694,0,1,953
54695,54695,0,1,948
54696,54696,0,1,946
54697,54697,0,1,944
54698,54698,0,1,943
54699,54699,0,1,943
54700,54700,0,1,940
54701,54701,0,1,941
54702,54702,0,1,941
54703,54703,0,1,944
54704,54704,0,1,941
54705,54705,0,1,942
54706,54706,0,1,940
54707,54707,0,1,947
54708,54708,0,1,964
54709,54709,0,1,981
54710,54710,0,1,993
54711,54711,0,1,999
54712,54712,0,1,1005
54713,54713,0,1,1007
54714,54714,0,1,1011
54715,54715,0,1,1012
54716,54716,0,1,1013
54717,54717,0,1,1014
54718,54718,0,1,1013
54719,54719,0,1,1013
54720,54720,0,1,1013
54721,54721,0,1,1016
54722,54722,0,1,1015
54723,54723,0,1,1013
54724,54724,0,1,1012
54725,54725,0,1,1013
54726,54726,0,1,1013
54727,54727,0,1,1014
54728,54728,0,1,1015
54729,54729,0,1,1014
54730,54730,0,1,1015
54731,54731,0,1,1014
54732,54732,0,1,1014
54733,54733,0,1,1015
54734,54734,0,1,1015
54735,54735,0,1,1013
54736,54736,0,1,1015
54737,54737,0,1,1014
54738,54738,0,1,1014
54739,54739,0,1,1013
54740,54740,0,1,1012
54741,54741,0,1,1015
54742,54742,0,1,1003
54743,54743,0,1,989
54744,54744,0,1,973
54745,54745,0,1,962
54746,54746,0,1,953
54747,54747,0,1,949
54748,54748,0,1,945
54749,54749,0,1,945
54750,54750,0,1,942
54751,54751,0,1,942
54752,54752,0,1,943
54753,54753,0,1,944
54754,54754,0,1,941
54755,54755,0,1,941
54756,54756,0,1,942
54757,54757,0,1,942
54758,54758,0,1,941
54759,54759,0,1,942
54760,54760,0,1,941
54761,54761,0,1,942
54762,54762,0,1,941
54763,54763,0,1,940
54764,54764,0,1,941
54765,54765,0,1,944
54766,54766,0,1,940
54767,54767,0,1,940
54768,54768,0,1,939
54769,54769,0,1,942
54770,54770,0,1,943
54771,54771,0,1,944
54772,54772,0,1,941
54773,54773,0,1,942
54774,54774,0,1,941
54775,54775,0,1,942
54776,54776,0,1,943
54777,54777,0,1,957
54778,54778,0,1,974
54779,54779,0,1,989
54780,54780,0,1,996
54781,54781,0,1,1004
54782,54782,0,1,1009
54783,54783,0,1,1011
54784,54784,0,1,1011
54785,54785,0,1,1013
54786,54786,0,1,1011
54787,54787,0,1,1013
54788,54788,0,1,1012
54789,54789,0,1,1014
54790,54790,0,1,1015
54791,54791,0,1,1014
54792,54792,0,1,1012
54793,54793,0,1,1014
54794,54794,0,1,1007
54795,54795,0,1,989
54796,54796,0,1,975
54797,54797,0,1,961
54798,54798,0,1,955
54799,54799,0,1,950
54800,54800,0,1,944
54801,54801,0,1,943
54802,54802,0,1,943
54803,54803,0,1,945
54804,54804,0,1,943
54805,54805,0,1,941
54806,54806,0,1,943
54807,54807,0,1,941
54808,54808,0,1,941
54809,54809,0,1,942
54810,54810,0,1,942
54811,54811,0,1,945
54812,54812,0,1,960
54813,54813,0,1,978
54814,54814,0,1,990
54815,54815,0,1,997
54816,54816,0,1,1003
54817,54817,0,1,1008
54818,54818,0,1,1009
54819,54819,0,1,1009
54820,54820,0,1,1013
54821,54821,0,1,1013
54822,54822,0,1,1014
54823,54823,0,1,1014
54824,54824,0,1,1015
54825,54825,0,1,1016
54826,54826,0,1,1015
54827,54827,0,1,1015
54828,54828,0,1,1015
54829,54829,0,1,1000
54830,54830,0,1,986
54831,54831,0,1,969
54832,54832,0,1,959
54833,54833,0,1,955
54834,54834,0,1,948
54835,54835,0,1,947
54836,54836,0,1,943
54837,54837,0,1,942
54838,54838,0,1,941
54839,54839,0,1,943
54840,54840,0,1,943
54841,54841,0,1,942
54842,54842,0,1,941
54843,54843,0,1,939
54844,54844,0,1,942
54845,54845,0,1,943
54846,54846,0,1,949
54847,54847,0,1,967
54848,54848,0,1,983
54849,54849,0,1,993
54850,54850,0,1,1002
54851,54851,0,1,1002
54852,54852,0,1,1008
54853,54853,0,1,1009
54854,54854,0,1,1012
54855,54855,0,1,1013
54856,54856,0,1,1012
54857,54857,0,1,1014
54858,54858,0,1,1012
54859,54859,0,1,1012
54860,54860,0,1,1012
54861,54861,0,1,1016
54862,54862,0,1,1017
54863,54863,0,1,1010
54864,54864,0,1,997
54865,54865,0,1,981
54866,54866,0,1,966
54867,54867,0,1,956
54868,54868,0,1,952
54869,54869,0,1,948
54870,54870,0,1,948
54871,54871,0,1,943
54872,54872,0,1,943
54873,54873,0,1,943
54874,54874,0,1,943
54875,54875,0,1,941
54876,54876,0,1,941
54877,54877,0,1,940
54878,54878,0,1,942
54879,54879,0,1,943
54880,54880,0,1,942
54881,54881,0,1,952
54882,54882,0,1,971
54883,54883,0,1,986
54884,54884,0,1,997
54885,54885,0,1,1004
54886,54886,0,1,1006
54887,54887,0,1,1008
54888,54888,0,1,1011
54889,54889,0,1,1012
54890,54890,0,1,1013
54891,54891,0,1,1013
54892,54892,0,1,1013
54893,54893,0,1,1015
54894,54894,0,1,1013
54895,54895,0,1,1014
54896,54896,0,1,1014
54897,54897,0,1,1017
54898,54898,0,1,1014
54899,54899,0,1,1017
54900,54900,0,1,1013
54901,54901,0,1,1014
54902,54902,0,1,1016
54903,54903,0,1,1015
54904,54904,0,1,1012
54905,54905,0,1,1014
54906,54906,0,1,1014
54907,54907,0,1,1015
54908,54908,0,1,1014
54909,54909,0,1,1014
54910,54910,0,1,1015
54911,54911,0,1,1015
54912,54912,0,1,1013
54913,54913,0,1,1015
54914,54914,0,1,1015
54915,54915,0,1,1014
54916,54916,0,1,1000
54917,54917,0,1,983
54918,54918,0,1,967
54919,54919,0,1,959
54920,54920,0,1,951
54921,54921,0,1,947
54922,54922,0,1,944
54923,54923,0,1,943
54924,54924,0,1,942
54925,54925,0,1,943
54926,54926,0,1,940
54927,54927,0,1,940
54928,54928,0,1,939
54929,54929,0,1,941
54930,54930,0,1,939
54931,54931,0,1,939
54932,54932,0,1,939
54933,54933,0,1,942
54934,54934,0,1,939
54935,54935,0,1,941
54936,54936,0,1,942
54937,54937,0,1,941
54938,54938,0,1,940
54939,54939,0,1,941
54940,54940,0,1,942
54941,54941,0,1,940
54942,54942,0,1,940
54943,54943,0,1,942
54944,54944,0,1,942
54945,54945,0,1,940
54946,54946,0,1,939
54947,54947,0,1,941
54948,54948,0,1,940
54949,54949,0,1,940
54950,54950,0,1,947
54951,54951,0,1,966
54952,54952,0,1,982
54953,54953,0,1,991
54954,54954,0,1,999
54955,54955,0,1,1004
54956,54956,0,1,1008
54957,54957,0,1,1009
54958,54958,0,1,1012
54959,54959,0,1,1012
54960,54960,0,1,1013
54961,54961,0,1,1013
54962,54962,0,1,1013
54963,54963,0,1,1012
54964,54964,0,1,1013
54965,54965,0,1,1013
54966,54966,0,1,1014
54967,54967,0,1,1011
54968,54968,0,1,998
54969,54969,0,1,982
54970,54970,0,1,968
54971,54971,0,1,958
54972,54972,0,1,953
54973,54973,0,1,950
54974,54974,0,1,947
54975,54975,0,1,942
54976,54976,0,1,940
54977,54977,0,1,940
54978,54978,0,1,940
54979,54979,0,1,940
54980,54980,0,1,942
54981,54981,0,1,942
54982,54982,0,1,941
54983,54983,0,1,942
54984,54984,0,1,943
54985,54985,0,1,949
54986,54986,0,1,968
54987,54987,0,1,980
54988,54988,0,1,993
54989,54989,0,1,1000
54990,54990,0,1,1005
54991,54991,0,1,1007
54992,54992,0,1,1010
54993,54993,0,1,1009
54994,54994,0,1,1011
54995,54995,0,1,1013
54996,54996,0,1,1012
54997,54997,0,1,1012
54998,54998,0,1,1014
54999,54999,0,1,1013
55000,55000,0,1,1012
55001,55001,0,1,1012
55002,55002,0,1,1009
55003,55003,0,1,994
55004,55004,0,1,978
55005,55005,0,1,967
55006,55006,0,1,960
55007,55007,0,1,951
55008,55008,0,1,946
55009,55009,0,1,945
55010,55010,0,1,944
55011,55011,0,1,942
55012,55012,0,1,942
55013,55013,0,1,939
55014,55014,0,1,941
55015,55015,0,1,939
55016,55016,0,1,939
55017,55017,0,1,940
55018,55018,0,1,941
55019,55019,0,1,943
55020,55020,0,1,954
55021,55021,0,1,971
55022,55022,0,1,984
55023,55023,0,1,996
55024,55024,0,1,1004
55025,55025,0,1,1007
55026,55026,0,1,1009
55027,55027,0,1,1011
55028,55028,0,1,1011
55029,55029,0,1,1010
55030,55030,0,1,1011
55031,55031,0,1,1011
55032,55032,0,1,1011
55033,55033,0,1,1014
55034,55034,0,1,1013
55035,55035,0,1,1013
55036,55036,0,1,1013
55037,55037,0,1,1005
55038,55038,0,1,989
55039,55039,0,1,975
55040,55040,0,1,963
55041,55041,0,1,954
55042,55042,0,1,949
55043,55043,0,1,948
55044,55044,0,1,943
55045,55045,0,1,943
55046,55046,0,1,940
55047,55047,0,1,940
55048,55048,0,1,942
55049,55049,0,1,942
55050,55050,0,1,940
55051,55051,0,1,942
55052,55052,0,1,940
55053,55053,0,1,940
55054,55054,0,1,944
55055,55055,0,1,959
55056,55056,0,1,976
55057,55057,0,1,988
55058,55058,0,1,996
55059,55059,0,1,1005
55060,55060,0,1,1004
55061,55061,0,1,1010
55062,55062,0,1,1011
55063,55063,0,1,1013
55064,55064,0,1,1010
55065,55065,0,1,1012
55066,55066,0,1,1012
55067,55067,0,1,1013
55068,55068,0,1,1012
55069,55069,0,1,1012
55070,55070,0,1,1014
55071,55071,0,1,1014
55072,55072,0,1,1015
55073,55073,0,1,1013
55074,55074,0,1,1013
55075,55075,0,1,1013
55076,55076,0,1,1013
55077,55077,0,1,1014
55078,55078,0,1,1013
55079,55079,0,1,1014
55080,55080,0,1,1012
55081,55081,0,1,1013
55082,55082,0,1,1012
55083,55083,0,1,1013
55084,55084,0,1,1012
55085,55085,0,1,1012
55086,55086,0,1,1015
55087,55087,0,1,1013
55088,55088,0,1,1013
55089,55089,0,1,1006
55090,55090,0,1,992
55091,55091,0,1,976
55092,55092,0,1,963
55093,55093,0,1,954
55094,55094,0,1,948
55095,55095,0,1,945
55096,55096,0,1,943
55097,55097,0,1,942
55098,55098,0,1,944
55099,55099,0,1,942
55100,55100,0,1,941
55101,55101,0,1,940
55102,55102,0,1,939
55103,55103,0,1,941
55104,55104,0,1,940
55105,55105,0,1,939
55106,55106,0,1,941
55107,55107,0,1,939
55108,55108,0,1,941
55109,55109,0,1,940
55110,55110,0,1,940
55111,55111,0,1,941
55112,55112,0,1,941
55113,55113,0,1,939
55114,55114,0,1,940
55115,55115,0,1,941
55116,55116,0,1,943
55117,55117,0,1,942
55118,55118,0,1,941
55119,55119,0,1,940
55120,55120,0,1,942
55121,55121,0,1,938
55122,55122,0,1,941
55123,55123,0,1,941
55124,55124,0,1,951
55125,55125,0,1,970
55126,55126,0,1,985
55127,55127,0,1,995
55128,55128,0,1,999
55129,55129,0,1,1003
55130,55130,0,1,1009
55131,55131,0,1,1007
55132,55132,0,1,1010
55133,55133,0,1,1012
55134,55134,0,1,1013
55135,55135,0,1,1012
55136,55136,0,1,1014
55137,55137,0,1,1014
55138,55138,0,1,1014
55139,55139,0,1,1015
55140,55140,0,1,1012
55141,55141,0,1,1008
55142,55142,0,1,992
55143,55143,0,1,975
55144,55144,0,1,962
55145,55145,0,1,955
55146,55146,0,1,952
55147,55147,0,1,946
55148,55148,0,1,945
55149,55149,0,1,943
55150,55150,0,1,940
55151,55151,0,1,940
55152,55152,0,1,940
55153,55153,0,1,941
55154,55154,0,1,941
55155,55155,0,1,940
55156,55156,0,1,940
55157,55157,0,1,939
55158,55158,0,1,943
55159,55159,0,1,956
55160,55160,0,1,973
55161,55161,0,1,987
55162,55162,0,1,996
55163,55163,0,1,1001
55164,55164,0,1,1006
55165,55165,0,1,1008
55166,55166,0,1,1010
55167,55167,0,1,1010
55168,55168,0,1,1012
55169,55169,0,1,1013
55170,55170,0,1,1012
55171,55171,0,1,1013
55172,55172,0,1,1013
55173,55173,0,1,1013
55174,55174,0,1,1013
55175,55175,0,1,1010
55176,55176,0,1,1003
55177,55177,0,1,986
55178,55178,0,1,971
55179,55179,0,1,960
55180,55180,0,1,951
55181,55181,0,1,948
55182,55182,0,1,945
55183,55183,0,1,946
55184,55184,0,1,941
55185,55185,0,1,943
55186,55186,0,1,940
55187,55187,0,1,941
55188,55188,0,1,943
55189,55189,0,1,943
55190,55190,0,1,942
55191,55191,0,1,940
55192,55192,0,1,939
55193,55193,0,1,946
55194,55194,0,1,959
55195,55195,0,1,977
55196,55196,0,1,990
55197,55197,0,1,996
55198,55198,0,1,1002
55199,55199,0,1,1006
55200,55200,0,1,1007
55201,55201,0,1,1011
55202,55202,0,1,1011
55203,55203,0,1,1014
55204,55204,0,1,1011
55205,55205,0,1,1013
55206,55206,0,1,1013
55207,55207,0,1,1014
55208,55208,0,1,1013
55209,55209,0,1,1014
55210,55210,0,1,1011
55211,55211,0,1,1000
55212,55212,0,1,982
55213,55213,0,1,968
55214,55214,0,1,957
55215,55215,0,1,951
55216,55216,0,1,945
55217,55217,0,1,944
55218,55218,0,1,943
55219,55219,0,1,943
55220,55220,0,1,942
55221,55221,0,1,940
55222,55222,0,1,939
55223,55223,0,1,939
55224,55224,0,1,939
55225,55225,0,1,940
55226,55226,0,1,941
55227,55227,0,1,942
55228,55228,0,1,950
55229,55229,0,1,967
55230,55230,0,1,979
55231,55231,0,1,991
55232,55232,0,1,1000
55233,55233,0,1,1004
55234,55234,0,1,1007
55235,55235,0,1,1010
55236,55236,0,1,1011
55237,55237,0,1,1013
55238,55238,0,1,1012
55239,55239,0,1,1013
55240,55240,0,1,1011
55241,55241,0,1,1011
55242,55242,0,1,1012
55243,55243,0,1,1012
55244,55244,0,1,1013
55245,55245,0,1,1013
55246,55246,0,1,1013
55247,55247,0,1,1013
55248,55248,0,1,1015
55249,55249,0,1,1014
55250,55250,0,1,1013
55251,55251,0,1,1011
55252,55252,0,1,1013
55253,55253,0,1,1010
55254,55254,0,1,1013
55255,55255,0,1,1011
55256,55256,0,1,1013
55257,55257,0,1,1012
55258,55258,0,1,1012
55259,55259,0,1,1013
55260,55260,0,1,1012
55261,55261,0,1,1011
55262,55262,0,1,1013
55263,55263,0,1,1002
55264,55264,0,1,985
55265,55265,0,1,969
55266,55266,0,1,959
55267,55267,0,1,950
55268,55268,0,1,945
55269,55269,0,1,945
55270,55270,0,1,941
55271,55271,0,1,940
55272,55272,0,1,939
55273,55273,0,1,941
55274,55274,0,1,940
55275,55275,0,1,939
55276,55276,0,1,940
55277,55277,0,1,942
55278,55278,0,1,940
55279,55279,0,1,941
55280,55280,0,1,941
55281,55281,0,1,940
55282,55282,0,1,941
55283,55283,0,1,938
55284,55284,0,1,938
55285,55285,0,1,938
55286,55286,0,1,939
55287,55287,0,1,939
55288,55288,0,1,939
55289,55289,0,1,938
55290,55290,0,1,940
55291,55291,0,1,938
55292,55292,0,1,940
55293,55293,0,1,940
55294,55294,0,1,941
55295,55295,0,1,942
55296,55296,0,1,939
55297,55297,0,1,945
55298,55298,0,1,958
55299,55299,0,1,975
55300,55300,0,1,989
55301,55301,0,1,997
55302,55302,0,1,1003
55303,55303,0,1,1006
55304,55304,0,1,1008
55305,55305,0,1,1008
55306,55306,0,1,1011
55307,55307,0,1,1011
55308,55308,0,1,1010
55309,55309,0,1,1012
55310,55310,0,1,1010
55311,55311,0,1,1011
55312,55312,0,1,1010
55313,55313,0,1,1011
55314,55314,0,1,1012
55315,55315,0,1,1003
55316,55316,0,1,986
55317,55317,0,1,971
55318,55318,0,1,960
55319,55319,0,1,953
55320,55320,0,1,946
55321,55321,0,1,946
55322,55322,0,1,942
55323,55323,0,1,940
55324,55324,0,1,941
55325,55325,0,1,941
55326,55326,0,1,940
55327,55327,0,1,938
55328,55328,0,1,938
55329,55329,0,1,940
55330,55330,0,1,938
55331,55331,0,1,940
55332,55332,0,1,944
55333,55333,0,1,962
55334,55334,0,1,977
55335,55335,0,1,990
55336,55336,0,1,998
55337,55337,0,1,1002
55338,55338,0,1,1007
55339,55339,0,1,1009
55340,55340,0,1,1009
55341,55341,0,1,1011
55342,55342,0,1,1010
55343,55343,0,1,1010
55344,55344,0,1,1013
55345,55345,0,1,1013
55346,55346,0,1,1011
55347,55347,0,1,1013
55348,55348,0,1,1010
55349,55349,0,1,1010
55350,55350,0,1,998
55351,55351,0,1,980
55352,55352,0,1,964
55353,55353,0,1,956
55354,55354,0,1,951
55355,55355,0,1,945
55356,55356,0,1,945
55357,55357,0,1,944
55358,55358,0,1,940
55359,55359,0,1,941
55360,55360,0,1,939
55361,55361,0,1,940
55362,55362,0,1,940
55363,55363,0,1,939
55364,55364,0,1,941
55365,55365,0,1,939
55366,55366,0,1,941
55367,55367,0,1,953
55368,55368,0,1,966
55369,55369,0,1,983
55370,55370,0,1,993
55371,55371,0,1,1003
55372,55372,0,1,1004
55373,55373,0,1,1008
55374,55374,0,1,1008
55375,55375,0,1,1009
55376,55376,0,1,1010
55377,55377,0,1,1011
55378,55378,0,1,1011
55379,55379,0,1,1010
55380,55380,0,1,1012
55381,55381,0,1,1012
55382,55382,0,1,1014
55383,55383,0,1,1013
55384,55384,0,1,1008
55385,55385,0,1,994
55386,55386,0,1,977
55387,55387,0,1,963
55388,55388,0,1,956
55389,55389,0,1,949
55390,55390,0,1,946
55391,55391,0,1,945
55392,55392,0,1,942
55393,55393,0,1,940
55394,55394,0,1,942
55395,55395,0,1,939
55396,55396,0,1,939
55397,55397,0,1,939
55398,55398,0,1,939
55399,55399,0,1,941
55400,55400,0,1,939
55401,55401,0,1,941
55402,55402,0,1,955
55403,55403,0,1,973
55404,55404,0,1,987
55405,55405,0,1,995
55406,55406,0,1,1001
55407,55407,0,1,1004
55408,55408,0,1,1007
55409,55409,0,1,1008
55410,55410,0,1,1011
55411,55411,0,1,1010
55412,55412,0,1,1011
55413,55413,0,1,1014
55414,55414,0,1,1012
55415,55415,0,1,1009
55416,55416,0,1,1011
55417,55417,0,1,1012
55418,55418,0,1,1012
55419,55419,0,1,1010
55420,55420,0,1,1014
55421,55421,0,1,1010
55422,55422,0,1,1011
55423,55423,0,1,1011
55424,55424,0,1,1012
55425,55425,0,1,1011
55426,55426,0,1,1012
55427,55427,0,1,1013
55428,55428,0,1,1013
55429,55429,0,1,1011
55430,55430,0,1,1010
55431,55431,0,1,1013
55432,55432,0,1,1012
55433,55433,0,1,1012
55434,55434,0,1,1011
55435,55435,0,1,1013
55436,55436,0,1,1006
55437,55437,0,1,992
55438,55438,0,1,976
55439,55439,0,1,961
55440,55440,0,1,954
55441,55441,0,1,949
55442,55442,0,1,945
55443,55443,0,1,943
55444,55444,0,1,941
55445,55445,0,1,942
55446,55446,0,1,940
55447,55447,0,1,940
55448,55448,0,1,940
55449,55449,0,1,939
55450,55450,0,1,939
55451,55451,0,1,938
55452,55452,0,1,938
55453,55453,0,1,939
55454,55454,0,1,952
55455,55455,0,1,969
55456,55456,0,1,984
55457,55457,0,1,994
55458,55458,0,1,1000
55459,55459,0,1,1006
55460,55460,0,1,1006
55461,55461,0,1,1008
55462,55462,0,1,1011
55463,55463,0,1,1012
55464,55464,0,1,1010
55465,55465,0,1,1009
55466,55466,0,1,1009
55467,55467,0,1,1011
55468,55468,0,1,1009
55469,55469,0,1,1011
55470,55470,0,1,1011
55471,55471,0,1,1002
55472,55472,0,1,989
55473,55473,0,1,973
55474,55474,0,1,960
55475,55475,0,1,955
55476,55476,0,1,947
55477,55477,0,1,943
55478,55478,0,1,941
55479,55479,0,1,941
55480,55480,0,1,941
55481,55481,0,1,941
55482,55482,0,1,938
55483,55483,0,1,939
55484,55484,0,1,937
55485,55485,0,1,940
55486,55486,0,1,939
55487,55487,0,1,938
55488,55488,0,1,938
55489,55489,0,1,939
55490,55490,0,1,941
55491,55491,0,1,938
55492,55492,0,1,938
55493,55493,0,1,938
55494,55494,0,1,937
55495,55495,0,1,938
55496,55496,0,1,938
55497,55497,0,1,937
55498,55498,0,1,939
55499,55499,0,1,939
55500,55500,0,1,940
55501,55501,0,1,941
55502,55502,0,1,939
55503,55503,0,1,938
55504,55504,0,1,939
55505,55505,0,1,940
55506,55506,0,1,950
55507,55507,0,1,968
55508,55508,0,1,982
55509,55509,0,1,994
55510,55510,0,1,1000
55511,55511,0,1,1004
55512,55512,0,1,1006
55513,55513,0,1,1007
55514,55514,0,1,1009
55515,55515,0,1,1011
55516,55516,0,1,1009
55517,55517,0,1,1011
55518,55518,0,1,1011
55519,55519,0,1,1011
55520,55520,0,1,1012
55521,55521,0,1,1012
55522,55522,0,1,1013
55523,55523,0,1,1011
55524,55524,0,1,1010
55525,55525,0,1,1011
55526,55526,0,1,1011
55527,55527,0,1,1011
55528,55528,0,1,1011
55529,55529,0,1,1011
55530,55530,0,1,1011
55531,55531,0,1,1012
55532,55532,0,1,1013
55533,55533,0,1,1012
55534,55534,0,1,1013
55535,55535,0,1,1014
55536,55536,0,1,1012
55537,55537,0,1,1012
55538,55538,0,1,1011
55539,55539,0,1,1010
55540,55540,0,1,1008
55541,55541,0,1,995
55542,55542,0,1,977
55543,55543,0,1,964
55544,55544,0,1,956
55545,55545,0,1,950
55546,55546,0,1,948
55547,55547,0,1,942
55548,55548,0,1,942
55549,55549,0,1,942
55550,55550,0,1,940
55551,55551,0,1,940
55552,55552,0,1,940
55553,55553,0,1,940
55554,55554,0,1,940
55555,55555,0,1,939
55556,55556,0,1,938
55557,55557,0,1,939
55558,55558,0,1,949
55559,55559,0,1,967
55560,55560,0,1,982
55561,55561,0,1,993
55562,55562,0,1,999
55563,55563,0,1,1003
55564,55564,0,1,1006
55565,55565,0,1,1006
55566,55566,0,1,1009
55567,55567,0,1,1012
55568,55568,0,1,1011
55569,55569,0,1,1011
55570,55570,0,1,1012
55571,55571,0,1,1011
55572,55572,0,1,1013
55573,55573,0,1,1012
55574,55574,0,1,1013
55575,55575,0,1,1005
55576,55576,0,1,991
55577,55577,0,1,974
55578,55578,0,1,962
55579,55579,0,1,952
55580,55580,0,1,948
55581,55581,0,1,943
55582,55582,0,1,941
55583,55583,0,1,940
55584,55584,0,1,939
55585,55585,0,1,937
55586,55586,0,1,939
55587,55587,0,1,936
55588,55588,0,1,940
55589,55589,0,1,938
55590,55590,0,1,940
55591,55591,0,1,940
55592,55592,0,1,942
55593,55593,0,1,954
55594,55594,0,1,973
55595,55595,0,1,985
55596,55596,0,1,995
55597,55597,0,1,1001
55598,55598,0,1,1004
55599,55599,0,1,1008
55600,55600,0,1,1008
55601,55601,0,1,1007
55602,55602,0,1,1008
55603,55603,0,1,1011
55604,55604,0,1,1011
55605,55605,0,1,1009
55606,55606,0,1,1011
55607,55607,0,1,1011
55608,55608,0,1,1011
55609,55609,0,1,1011
55610,55610,0,1,1004
55611,55611,0,1,987
55612,55612,0,1,971
55613,55613,0,1,960
55614,55614,0,1,951
55615,55615,0,1,945
55616,55616,0,1,941
55617,55617,0,1,941
55618,55618,0,1,938
55619,55619,0,1,938
55620,55620,0,1,940
55621,55621,0,1,939
55622,55622,0,1,937
55623,55623,0,1,936
55624,55624,0,1,939
55625,55625,0,1,938
55626,55626,0,1,937
55627,55627,0,1,943
55628,55628,0,1,958
55629,55629,0,1,976
55630,55630,0,1,986
55631,55631,0,1,995
55632,55632,0,1,1001
55633,55633,0,1,1004
55634,55634,0,1,1006
55635,55635,0,1,1007
55636,55636,0,1,1009
55637,55637,0,1,1010
55638,55638,0,1,1009
55639,55639,0,1,1011
55640,55640,0,1,1010
55641,55641,0,1,1011
55642,55642,0,1,1009
55643,55643,0,1,1011
55644,55644,0,1,1011
55645,55645,0,1,998
55646,55646,0,1,980
55647,55647,0,1,967
55648,55648,0,1,956
55649,55649,0,1,950
55650,55650,0,1,946
55651,55651,0,1,942
55652,55652,0,1,941
55653,55653,0,1,941
55654,55654,0,1,939
55655,55655,0,1,939
55656,55656,0,1,938
55657,55657,0,1,937
55658,55658,0,1,938
55659,55659,0,1,939
55660,55660,0,1,937
55661,55661,0,1,939
55662,55662,0,1,946
55663,55663,0,1,964
55664,55664,0,1,980
55665,55665,0,1,990
55666,55666,0,1,996
55667,55667,0,1,1003
55668,55668,0,1,1005
55669,55669,0,1,1006
55670,55670,0,1,1007
55671,55671,0,1,1011
55672,55672,0,1,1008
55673,55673,0,1,1010
55674,55674,0,1,1009
